CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AverageOrderValue,CustomerLifetimeValue,FavoriteCategory,SecondFavoriteCategory,EmailEngagementRate,SocialMediaEngagementRate,MobileAppUsage,CustomerServiceInteractions,AverageSatisfactionScore,EmailConversionRate,SocialMediaConversionRate,SearchEngineConversionRate,RepeatCustomer,PremiumMember,HasReturnedItems
CUST00945,2021-01-16,28,Other,nan,USA,London,0,8.221909662,-69.06323909,Clothing,Sports,0.06541094768,0.184024042,Medium,5,6.428777542,0.1559511367,0.03050704843,0.1214371605,No,No,No
CUST00946,2021-08-04,47,Female,nan,Other,,1,100.3227437,35.6491726,Clothing,Food,0.5419996229,0.2698461435,Low,2,7.437047887,0.1633330731,0.2051098518,0.2521279924,No,Yes,Yes
CUST00947,2019-03-28,46,Male,Very High,Germany,Other,6,100.0841364,815.191687,Electronics,Clothing,0.5509431853,0.1611281573,,4,6.038228407,0.01886625738,0.3677881992,0.2788784336,Yes,No,No
CUST00948,2022-03-04,41,Other,Medium,USA,Berlin,2,112.910338,242.1371233,Home Goods,Books,0.4948219597,0.142513964,Never,4,6.229775425,0.2319572711,0.289736747,0.2524048846,Yes,No,No
CUST00949,2018-06-14,46,nan,nan,USA,New York,1,170.777845,99.02764544,Toys,Sports,0.1221522357,,nan,1,7.124375689,0.274324619,0.06551847564,0.1710591625,No,No,No
CUST00950,,33,Female,Low,Japan,Paris,8,9.041957539,223.9240708,Home Goods,Home Goods,0.1305281353,0.06667882234,Never,,,0.2691208872,0.2169541624,0.1735589655,Yes,No,No
CUST00951,2020-06-28,61,nan,,France,Tokyo,16,18.11667916,428.9568959,Clothing,Home Goods,0.1796358304,0.3569795417,nan,1,,0.08767302214,0.3305891971,0.328022438,Yes,No,No
CUST00952,2020-04-02,53,nan,High,France,New York,4,27.45515177,115.8169781,Beauty,Home Goods,,0.5180384746,nan,0,6.910271611,0.1473843482,0.2997198107,0.401730524,Yes,Yes,Yes
CUST00953,2020-08-01,27,nan,High,Australia,Paris,5,240.1208471,1181.28625,,Clothing,0.3359348531,0.2115388156,Medium,3,5.41106761,0.2873781007,0.1262794776,0.4175408886,Yes,No,No
CUST00954,2023-06-25,47,Prefer not to say,High,Other,Los Angeles,1,168.634986,309.7273978,Books,Beauty,0.3393121048,0.4092689721,Low,2,9.454826919,0.2327590753,0.3015628815,0.187790682,No,Yes,No
CUST00955,2023-08-17,45,Female,High,Germany,Paris,7,116.1949308,653.5640068,Beauty,Electronics,0.02203613929,0.4975963841,Low,2,7.124155095,0.2965036338,0.1480453642,,Yes,No,No
CUST00956,2018-11-26,31,nan,High,Japan,,0,62.18875858,-37.2102885,Books,Electronics,0.1250349,0.07151929336,High,1,,0.1764953773,0.2434048202,0.06351173881,No,Yes,Yes
CUST00957,2020-02-14,29,,Very High,Canada,Los Angeles,1,69.12197666,168.5169208,,Electronics,0.2418221977,0.2103066402,Low,0,7.025419096,0.1222091114,0.1935707756,0.1762576773,No,No,Yes
CUST00958,2018-05-27,53,Male,High,Japan,Sydney,2,100.9322017,,,Home Goods,0.3719275963,0.2613003836,Never,3,5.087545887,0.1508271158,0.2720227262,,Yes,Yes,Yes
,2020-07-03,34,Prefer not to say,Very High,France,Other,2,68.34805457,176.2123998,nan,Home Goods,0.2013280073,0.0587581219,High,4,8.311625086,0.09932481674,0.04829450918,0.05896614802,Yes,No,No
CUST00960,2022-04-21,38,Male,Very High,Japan,Los Angeles,4,143.801485,711.9020202,Sports,Clothing,0.262183663,0.145685012,High,0,9.615570909,0.2634625972,,0.222914195,Yes,No,
CUST00961,2021-08-01,56,Prefer not to say,,Other,London,2,36.06690315,51.16616552,Food,Sports,0.3261213957,0.1114020384,High,1,7.03462272,0.2960596122,0.3486091001,0.1300839211,Yes,Yes,No
CUST00962,2018-03-23,73,nan,Low,Australia,,4,33.03197462,264.2440493,Sports,nan,0.08052378206,0.341571587,Low,1,10,0.1036660421,0.1599436491,0.1519253642,Yes,No,No
CUST00963,2019-05-29,27,Prefer not to say,High,USA,Los Angeles,5,268.8381831,1330.431111,Food,Food,0.2573753,0.2360296949,Low,0,4.915608811,0.08751050583,0.1851665868,0.07476160813,Yes,No,No
CUST00964,2023-04-05,31,Prefer not to say,Low,Australia,New York,5,14.63257819,36.28136815,Food,nan,0.06272095075,,nan,0,3.812325078,,0.3976487384,0.2100051675,Yes,No,No
CUST00965,2023-04-24,36,nan,Medium,Australia,Berlin,6,76.53765462,503.8458928,Books,Food,0.1799361915,0.3028586974,Medium,2,5.878679017,0.5308399512,0.0617656303,0.07931562172,Yes,No,No
CUST00966,2020-01-16,36,Male,Very High,UK,Sydney,1,41.64054727,159.7741751,,Toys,0.1925938006,0.1778142436,Never,2,6.415127785,0.2828648864,0.1773867769,0.2973126899,No,,No
CUST00967,2021-11-10,40,nan,Medium,France,,4,,100.8392989,Toys,Sports,0.06591018009,0.06197179429,Low,,5.552213405,0.1941693468,,0.1197283189,Yes,Yes,Yes
CUST00968,2019-12-08,27,Female,Very High,Australia,Sydney,2,,106.2665599,Toys,Beauty,0.3706242122,0.2559767939,Never,0,5.777480089,0.008402487976,0.1588089337,0.3092014128,Yes,No,
CUST00969,2019-04-16,16,Prefer not to say,High,Australia,Paris,12,8.098683975,185.9596955,Electronics,Home Goods,0.2750132358,0.4033647987,Never,3,,0.1225116543,0.06843954003,0.1033192277,Yes,No,No
CUST00970,2019-01-31,61,Female,Medium,UK,London,2,17.3180914,85.77239879,Books,nan,,0.3936404341,Medium,2,8.529943196,0.2441077341,0.1187431181,0.1963038058,Yes,No,No
CUST00971,2022-04-05,44,nan,nan,Canada,London,6,37.45006557,156.8522165,Books,Clothing,0.295633634,0.06175953954,Medium,3,10,0.2666110142,0.1086298708,0.205542917,Yes,No,No
CUST00972,2020-03-15,28,nan,Medium,Other,Tokyo,3,5.631301931,45.91260926,Home Goods,Clothing,0.3687900642,0.1002525199,High,1,6.978356249,0.1766218021,0.156259496,0.3897080239,,No,No
CUST00973,2020-07-22,41,Other,Very High,Other,Paris,4,10.16549087,117.4183094,Books,Sports,0.2270485188,0.3139398779,Low,2,5.658984626,0.4465183274,0.1488507539,0.2899159951,Yes,No,Yes
CUST00974,2021-07-03,62,Female,,USA,Berlin,8,58.48850013,459.376132,Electronics,Electronics,0.05437510345,0.301245225,Never,1,6.024995907,0.3664827047,0.2940609856,0.07903397357,Yes,No,Yes
CUST00975,2022-10-24,23,Other,Low,France,Other,8,7.873237417,133.5017365,Books,Sports,0.5038174234,0.05556052865,High,1,10,0.1060970964,0.07262902483,0.2063912767,Yes,Yes,No
CUST00976,2020-06-23,38,Female,Medium,Japan,Other,,69.70772844,220.9273681,Books,Beauty,0.3049486787,0.1296166497,High,2,6.625618857,0.08080550241,0.2588833867,0.5879364695,Yes,No,No
CUST00977,2020-12-12,14,Other,nan,Canada,London,2,65.48416875,205.4837406,nan,Beauty,0.3285864919,,nan,1,6.851917341,0.08857499694,0.3227792716,0.08221371319,Yes,No,Yes
CUST00978,2023-03-06,33,Other,High,Japan,Berlin,0,30.67368513,-24.59036268,nan,nan,0.1300343809,0.2863485705,Low,0,7.678195065,0.09768667172,0.1839348493,0.1051112975,No,No,No
CUST00979,2022-03-04,44,Female,Low,Japan,Tokyo,5,73.649259,294.6948081,,Home Goods,0.1738541968,0.2605352033,High,2,9.923632522,0.1375386668,0.195755209,,Yes,No,No
CUST00980,2021-10-19,18,,Medium,Germany,London,6,74.79566612,334.5387942,Books,nan,0.09352762684,0.07222114429,Medium,2,6.67447072,0.3717150559,0.08974156907,0.2239641263,Yes,No,No
CUST00981,2021-07-27,32,Male,Low,Canada,Los Angeles,2,48.31874785,86.48189629,,Beauty,0.1453776012,,,2,6.401160741,0.1290368205,0.03947743274,0.1102909002,Yes,No,No
,2019-08-16,46,nan,Medium,Germany,,5,135.6550878,754.5343494,Toys,Home Goods,0.1984687829,,Low,0,4.748229527,0.1890711245,0.2339809175,0.03218299462,Yes,No,No
CUST00983,2023-10-08,43,Male,,Germany,Other,4,47.31257956,208.2288175,Home Goods,Toys,0.2732950792,0.3755364233,nan,3,6.229712433,0.0626313842,0.28515772,0.1558796868,Yes,No,Yes
CUST00984,2018-05-08,17,Female,High,France,New York,1,20.88173481,50.18882314,Sports,Sports,0.3833963421,0.3224980882,Low,3,9.219803719,0.1314608135,0.44622151,0.213325842,No,No,No
CUST00985,2020-01-06,40,Prefer not to say,nan,UK,Paris,2,100.9387678,261.5453842,Sports,Food,0.3682996695,0.1386178228,nan,7,6.253581099,0.2132453608,,0.0518005468,Yes,Yes,No
,2019-06-05,43,nan,Low,Germany,New York,6,69.85685692,413.362487,Electronics,Beauty,0.0955964254,0.3048484957,Never,0,7.719236082,0.3000003569,0.2808783868,0.2456972591,Yes,No,Yes
,2018-08-25,36,Other,nan,USA,Tokyo,9,101.4774837,1134.314897,Beauty,Clothing,0.3450322,0.04919974218,High,2,3.959761849,0.08143840301,0.2480264774,0.1048608865,Yes,No,
CUST00988,2021-07-28,51,nan,Medium,France,Paris,2,42.62702848,137.5343276,Beauty,nan,0.06191311556,,Low,3,6.507947715,,0.2031818081,0.1686856687,Yes,No,No
CUST00989,2022-11-17,26,Female,High,Australia,Tokyo,1,23.77220777,11.23250163,Books,Food,0.4364485859,0.3174050685,,2,6.533919656,0.1693203155,0.1333752921,0.3205588649,No,Yes,
CUST00990,2021-07-25,41,,High,Australia,London,,168.1146124,726.9475837,Sports,nan,0.2328519337,0.3765756345,Never,1,7.093629424,0.131706583,0.1487096568,0.3823003212,Yes,Yes,Yes
CUST00991,2023-08-14,17,Prefer not to say,Very High,Germany,New York,2,,75.38616569,Toys,Books,0.3489354364,0.3747391267,Low,6,10,0.1578775763,0.2363541433,0.07064329187,Yes,No,Yes
CUST00992,2019-03-18,10,nan,Very High,France,Tokyo,2,26.1581173,62.57407551,,Food,0.2202115832,0.2549524968,Medium,0,5.393925697,0.3728318556,0.03190586294,,Yes,No,No
CUST00993,2023-09-08,46,nan,nan,USA,Tokyo,6,42.27891325,422.5554719,Food,Beauty,0.1835181088,0.2527947834,nan,2,6.726744429,0.3187539273,0.1571166387,0.07048736715,Yes,No,No
CUST00994,2020-03-15,35,nan,Low,France,Berlin,6,16.19083798,200.0282394,Electronics,Electronics,0.1039506989,0.2382365435,Never,,6.976067583,0.1207262574,0.07848622669,0.1246773331,Yes,No,Yes
CUST00995,2018-03-16,28,Female,Medium,Japan,Tokyo,0,52.00875051,-61.70430881,Home Goods,Food,0.06106957625,0.239302112,Medium,2,6.802413526,0.09311296049,0.352957744,0.1335517767,,No,Yes
,2023-12-16,19,Male,nan,France,London,2,19.48271773,92.76272394,,nan,0.1478470336,0.1688615598,Medium,3,7.859650117,0.1080505989,0.1549075286,0.09725296857,Yes,No,No
CUST00997,2023-09-21,47,Male,High,Japan,Tokyo,1,7.076763774,108.0389267,Books,Beauty,0.2310216021,,Never,1,10,0.04352586396,0.3054558183,0.1328506889,No,No,Yes
CUST00998,2021-10-11,12,Other,High,Australia,Los Angeles,,292.8818772,1513.297245,Sports,Beauty,0.398194444,0.680450593,Never,3,8.33002998,0.08644216611,0.1909821866,0.2556661327,Yes,,Yes
CUST00999,2018-02-10,49,Female,,Germany,New York,14,9.334064262,168.3823822,,Books,0.2873598877,0.2411742894,nan,,9.362411505,0.1961740258,0.2793622699,0.03285904631,Yes,Yes,No
CUST01000,2023-09-13,41,Prefer not to say,Medium,Canada,New York,3,20.22672323,-11.78026132,nan,Food,0.07542416014,0.389187758,nan,2,5.962702653,,0.1459847584,0.3661389597,Yes,No,No
CUST01001,2022-08-28,13,Other,nan,Other,Sydney,3,49.98588818,95.41959779,Toys,Beauty,0.02754027926,0.113965071,Never,1,8.747004008,,0.2074584935,0.1543917369,Yes,,No
CUST01002,,36,Prefer not to say,Medium,France,Los Angeles,5,25.29286246,337.2461769,Beauty,Books,0.448175143,0.1112566499,Low,2,3.865169782,0.1388473989,0.1067860948,0.1483244386,Yes,No,Yes
CUST01003,2019-08-11,74,Prefer not to say,High,Other,Paris,2,295.4582144,594.3814079,Sports,Food,0.2929999483,0.5740386185,Medium,1,8.929193291,0.1598860641,0.2769775671,0.1576129575,Yes,No,No
CUST01004,2022-06-11,52,nan,,Germany,London,7,31.49830846,189.651412,Food,Toys,0.3665450566,0.07814599325,High,2,6.44512008,0.2987920297,0.1614643147,0.1040814734,Yes,No,No
CUST01005,2018-12-08,22,Prefer not to say,nan,Australia,Other,,6446.227328,273.505574,Electronics,Home Goods,0.3375111996,0.4234234538,High,2,7.581732179,0.2421276683,0.1807174442,0.07543954433,Yes,Yes,
CUST01006,2023-09-06,45,Prefer not to say,Very High,Other,Los Angeles,0,27.8726961,-295.0976234,Food,nan,0.03248798181,0.1467005214,nan,2,8.154979419,0.2156242268,0.1960477142,0.05036901237,No,No,No
CUST01007,2019-10-08,13,Female,nan,USA,,1,23.34905148,-83.22285548,Beauty,Beauty,0.5721251817,0.4415857227,High,3,,0.2016199582,0.3937669798,0.005793815124,No,No,No
CUST01008,2020-01-01,14,nan,High,Japan,,2,28.2540147,2229.233739,Electronics,Electronics,0.4769640771,0.04132663067,Low,3,6.637249373,0.2141129022,0.0549590253,0.3063763473,Yes,No,No
CUST01009,2018-06-17,33,nan,Very High,USA,London,3,87.24955729,196.1227499,Electronics,Books,0.4035129793,0.2825676914,Never,5,10,0.04988505407,0.208227096,0.02374071452,Yes,No,Yes
CUST01010,2019-09-02,43,Other,Very High,Other,Other,7,9.935531799,12.87853238,Clothing,Food,,0.5388367141,Low,1,8.821668909,,0.08044131643,0.1403782724,Yes,No,No
CUST01011,2022-11-08,47,nan,nan,Canada,Los Angeles,1,35.05234649,-43.94169547,Home Goods,,0.1415493744,0.04636815992,Low,0,6.113057435,0.1159172796,0.09930206216,0.1712258124,No,Yes,No
CUST01012,2023-08-03,47,Male,Very High,USA,Los Angeles,7,72.72940382,347.0812317,Toys,Books,0.1637471967,0.2429043405,High,2,9.193594357,0.1501107746,0.09386135356,0.2256785847,Yes,No,Yes
CUST01013,2019-03-31,42,Female,Very High,Germany,New York,6,49.47638595,16.87646155,Food,Books,0.2034233353,0.5825417823,High,3,6.581833936,0.1237922417,0.2736185279,0.2523556018,Yes,Yes,
CUST01014,,10,Other,,Canada,New York,1,154.0111493,296.0536055,Clothing,Home Goods,0.1073736573,0.4663339413,nan,3,6.10828748,0.1310407271,0.1542913715,0.07421945572,No,No,No
CUST01015,2019-12-03,34,Male,nan,Japan,New York,2,22.09963772,39.25322189,Home Goods,Sports,,0.2098870888,Low,1,5.514207852,0.1077888946,,0.0618216121,Yes,No,No
CUST01016,2022-05-19,49,Prefer not to say,nan,Australia,Sydney,7,18.95607167,206.498119,Electronics,nan,0.1804146327,0.3741750657,Never,1,8.25239592,0.004077076288,0.290455767,0.2273659666,Yes,No,No
CUST01017,2018-05-10,,Male,Low,Germany,London,8,65.9966853,602.3537315,,Toys,0.1330202715,0.2817526607,Never,2,7.847227323,0.1132955112,0.2247700476,0.1437465041,Yes,Yes,No
CUST01018,2023-01-20,37,Other,nan,Australia,,2,13.07230058,229.4167948,Sports,nan,0.4784231515,0.2932045645,nan,3,6.688748471,0.1537032939,0.1752532526,0.1016426596,Yes,No,No
CUST01019,2021-10-18,39,nan,High,Other,Paris,5,206.74372,1120.633921,Home Goods,Electronics,0.2125536358,0.3375625792,High,1,9.770089235,0.1612889824,0.2982882559,0.2573223258,Yes,No,Yes
CUST01020,2019-11-24,39,Female,Very High,Australia,London,6,30.13599742,203.880143,Home Goods,Toys,0.2602112175,0.1865277443,Medium,0,3.274039017,0.1879600491,0.1330344081,0.1412628452,,No,Yes
CUST01021,2021-10-26,5,Other,Low,Canada,New York,8,4.292143783,-38.80953444,Sports,Toys,0.1043439223,0.1979378312,Low,2,3.234225378,0.2173613747,0.1370199573,0.2473639981,Yes,No,Yes
CUST01022,2020-03-04,52,Male,Very High,Canada,New York,8,68.8758911,605.2497345,Clothing,Electronics,0.2897368906,0.5156895533,High,,8.51789743,0.1013132855,0.1261235611,0.03450839201,Yes,No,No
CUST01023,2018-01-29,33,Male,nan,Germany,London,3,177.3436961,406.5779365,nan,nan,0.03323747093,0.3385294897,Never,6,4.456412607,0.1271743715,0.2657763322,0.1173263708,Yes,No,Yes
CUST01024,2018-05-29,45,Other,Medium,Canada,Tokyo,1,239.5122552,241.2549751,Beauty,nan,0.4749478253,0.3887393399,High,2,8.443742287,0.1700030359,0.2886760516,,No,Yes,No
CUST01025,2021-08-12,0,Other,Very High,,,2,131.130782,321.0182083,nan,Books,0.4051926874,0.1926532019,Medium,4,4.76720996,0.2562278525,0.5069326962,0.07531051733,Yes,No,No
CUST01026,2023-08-21,59,Other,nan,USA,Los Angeles,3,98.43327941,307.6716937,Home Goods,Toys,0.4396889697,0.1240714822,High,1,5.722594228,0.3366838515,,0.1528790507,Yes,No,No
CUST01027,2021-02-10,17,nan,High,Japan,Los Angeles,7,,-26.24418448,,Toys,0.5360940522,0.4466292428,nan,3,6.774200045,0.07451983625,0.171487178,0.03862696717,Yes,Yes,No
CUST01028,2018-07-06,73,,nan,USA,New York,5,18.08880666,91.64803132,Beauty,nan,0.2724512515,0.1044852321,Low,3,7.042993777,0.2842836633,0.1413350089,0.1929105175,Yes,No,Yes
CUST01029,2021-06-04,66,Prefer not to say,Low,Japan,Sydney,6,52.93827436,256.8134239,Clothing,Books,0.3345959354,0.525171718,Medium,,6.018557387,0.1234379967,0.2828721262,0.2083880529,Yes,No,No
,2021-08-26,15,Female,,Other,New York,4,63.88502139,240.7889635,nan,Beauty,0.2525651318,0.1790655753,,2,6.469108404,0.1180660804,,0.202124048,Yes,No,Yes
CUST01031,2018-04-08,47,,Medium,France,Paris,5,25.48221931,41.03140914,Sports,nan,0.3117816482,0.3998786457,High,2,6.665111668,,0.08800084299,0.06261274293,Yes,No,Yes
CUST01032,2018-02-24,19,,Medium,UK,Tokyo,10,409.4616764,4153.957463,Clothing,Home Goods,0.1738406779,0.1170613804,Never,0,6.779598284,0.2671812376,0.1396746881,0.09465026244,Yes,Yes,Yes
CUST01033,2020-01-28,,Male,High,UK,Los Angeles,3,33.89627127,124.5297616,Electronics,Food,0.2372449344,0.2271546648,Low,3,6.044905453,0.1204955915,0.3351619329,0.1271381273,Yes,No,No
CUST01034,2019-02-10,,Male,Medium,USA,Paris,5,185.2025897,957.2756151,nan,Home Goods,0.1841108642,0.5759590526,Medium,1,7.926225433,0.09460461454,0.01616968121,0.08630667541,Yes,No,Yes
CUST01035,2023-10-18,41,Male,Very High,France,Other,8,1969.375124,15701.80375,Sports,Home Goods,0.4312640978,0.259551177,,3,,0.2267793039,0.1100327028,0.4537667935,Yes,No,Yes
CUST01036,2021-08-05,39,Male,High,Other,New York,8,,215.2220346,Sports,Clothing,0.4773665514,,,2,6.882645139,0.0489422557,0.1917463128,0.2564440776,Yes,No,No
CUST01037,2022-11-21,16,nan,nan,UK,Other,4,237.12123,967.992439,Food,nan,0.2503096941,0.5226755138,High,2,6.154498025,0.1644932551,0.106810439,0.1478020143,Yes,No,No
CUST01038,,41,Prefer not to say,Low,Germany,Tokyo,12,53.64220742,544.7534819,Home Goods,Clothing,0.1387201502,0.07857183775,nan,3,7.595396663,0.2096836173,0.07931386078,0.03853895332,Yes,No,Yes
CUST01039,2022-10-29,31,Female,High,Germany,Other,11,24.48704573,,Beauty,Books,0.2952005435,0.07872705443,High,0,6.288017197,0.3764080903,0.3481304466,0.2740955366,Yes,No,No
CUST01040,2018-12-31,7,Prefer not to say,Low,,,5,86.08688634,427.4273488,Beauty,Electronics,0.3559202608,0.1173254454,Never,4,3.013728809,,0.009224062561,0.5910305614,Yes,No,Yes
CUST01041,2023-07-20,,Female,High,Other,Paris,12,38.87709686,,Clothing,Sports,0.1554987045,0.4403592515,,11,9.404208256,0.2207772853,0.1974634167,0.3225426162,Yes,No,No
CUST01042,2019-04-27,59,Male,nan,UK,Paris,3,130.1463495,488.2434799,Electronics,Food,0.1200931147,0.2761216749,Medium,2,6.80126735,0.08544440073,0.154156961,0.1967686452,Yes,No,Yes
CUST01043,2018-06-03,28,nan,Low,Australia,New York,9,118.5768037,988.4830488,nan,Books,0.2726425986,0.2823321927,High,4,9.378303463,0.2568279047,0.153313908,,Yes,No,
CUST01044,2022-03-05,7,Other,High,Other,Berlin,7,1057.858597,7556.095477,Beauty,Home Goods,0.3031211197,0.4673332707,High,,4.813850557,0.2099392731,0.2854996068,0.1738404476,Yes,,No
CUST01045,,,Other,Low,Germany,New York,9,147.5347002,,Food,Electronics,0.2247922488,0.5704116496,High,2,6.773014968,0.1571556635,0.0718781783,0.2421412362,Yes,,No
CUST01046,2020-11-06,21,Male,Medium,UK,Los Angeles,5,106.4461393,632.9806479,Beauty,Clothing,0.08675441262,0.1816653691,nan,0,6.305822159,0.06594530094,0.315463432,0.1741236956,Yes,Yes,No
CUST01047,2022-07-23,38,Male,Medium,Canada,Tokyo,9,18.12419063,86.40708776,Toys,Books,0.4477038294,0.4152514468,High,0,7.63406516,0.06570022873,0.2899801119,0.4499835898,Yes,Yes,Yes
CUST01048,2021-05-25,,Prefer not to say,Medium,USA,Other,7,93.69885452,512.0958354,Sports,nan,0.4746230984,0.3320552094,Medium,2,7.239325418,0.1826577408,0.2289960364,0.1967916346,Yes,No,Yes
CUST01049,2018-03-02,61,nan,Very High,France,Tokyo,3,402.8153843,1117.919403,nan,Home Goods,0.3097179279,0.319811956,nan,1,3.678715897,0.3587727163,,0.3651470687,,,No
CUST01050,2020-07-27,32,nan,Medium,Australia,Sydney,2,27.44127296,-23.9022187,Home Goods,Food,0.1162298256,0.1729749256,,1,8.552474827,0.06280419487,0.1688030952,0.1354362576,Yes,No,No
CUST01051,2022-06-28,17,Prefer not to say,Medium,Canada,New York,,9.510362421,-5.485634346,Home Goods,Books,,,Never,5,8.239826591,0.2362786171,0.1052840774,0.09713199128,Yes,No,Yes
CUST01052,2023-09-21,27,,,Canada,London,9,73.42448711,668.7928411,Electronics,nan,0.5095099493,0.3760902698,nan,2,8.000244551,0.3996939421,0.1125461371,0.1575135338,Yes,No,Yes
CUST01053,2018-01-25,16,nan,Low,Canada,New York,2,,-33.1014999,Home Goods,Beauty,0.1762891831,0.2758076197,nan,1,6.9853648,0.2485607876,0.2882139605,0.1646059932,Yes,Yes,No
CUST01054,2020-11-28,31,Other,Low,France,Other,2,92.09722609,320.89129,Home Goods,Home Goods,0.2654427844,0.4878146784,Low,2,8.023806317,0.08975076208,0.4897692794,0.3676636896,Yes,No,No
CUST01055,2018-05-11,61,nan,Medium,Germany,Berlin,5,28.57926741,77.76500367,Food,,0.06272345305,0.2654917552,High,5,6.999760615,0.09487155027,0.05302121201,0.1043360543,Yes,Yes,No
CUST01056,2021-06-06,53,Male,Low,UK,Los Angeles,2,186.5940259,378.3549697,Electronics,Home Goods,0.08773404993,0.527415559,High,3,4.282939481,,0.1835114694,0.159210814,Yes,No,No
CUST01057,2018-04-18,65,,High,,Other,3,38.30858412,238.9289759,Food,Food,0.4647813021,0.2621120365,Low,1,,0.09283283211,0.6119334682,0.06448161086,Yes,No,No
CUST01058,2018-06-21,42,Male,Medium,Japan,,7,59.0892609,441.1487008,Electronics,Electronics,0.05506039386,0.5413557163,Medium,3,9.293075114,0.1079501229,0.2971986546,0.102352615,Yes,Yes,No
CUST01059,2021-12-29,37,Male,Medium,USA,Other,13,12.53153418,83.33959078,Home Goods,Toys,0.1644444984,0.1616717069,High,5,4.879629522,0.2349017551,0.1065109422,0.1818158607,Yes,Yes,No
CUST01060,2018-04-12,20,Prefer not to say,Very High,Australia,Other,4,67.88610093,264.2918926,nan,Electronics,0.3175770977,0.3547296077,Never,1,7.653191088,0.5782987561,0.04052030199,0.2876600767,Yes,No,No
CUST01061,,39,nan,High,France,Paris,9,360.9531557,3246.23153,nan,Clothing,0.06157347781,0.6302493991,,2,7.876661544,0.3364521831,0.06314232071,,Yes,No,No
CUST01062,2020-11-06,33,nan,Medium,USA,Sydney,4,113.3601006,18375.42893,nan,Clothing,0.329987462,0.3200791543,Low,4,6.851483621,0.1678489086,0.1435919039,0.1352032841,Yes,Yes,No
CUST01063,2018-11-26,46,nan,,Australia,Los Angeles,,204.5938353,675.656912,Books,Clothing,,0.4429442864,Never,1,7.917856642,0.2399735616,0.3237285588,,Yes,No,No
CUST01064,2022-03-01,18,nan,Low,Other,Other,1,21.90559407,50.18701231,Home Goods,nan,0.2706801164,0.06840552176,Low,1,4.996439889,0.2491424662,0.1109586897,0.07476775128,No,No,Yes
,2018-01-12,35,Other,Medium,Australia,Los Angeles,0,81.31309201,227.9597824,,Toys,0.5822712788,0.1982657952,nan,3,5.5535019,0.09530375223,0.1459643729,0.3842470054,No,Yes,No
CUST01066,,11,Female,Medium,Other,Berlin,2,86.21576535,-3.557118987,Food,Toys,0.1052630767,0.2035691645,nan,0,6.027874823,,0.1791812147,0.2730397321,Yes,Yes,No
CUST01067,2018-08-04,40,Male,Medium,France,Other,8,69.48430158,448.4823436,Clothing,Food,0.3538594156,0.2915114263,,0,9.483596429,0.573387572,0.3870181473,0.2260461001,Yes,Yes,No
CUST01068,2018-12-05,45,Female,Medium,France,Tokyo,5,76.35584798,421.8571862,Toys,Toys,0.1246631506,0.2554038654,Never,1,8.251363201,0.1199314131,0.1758136459,0.06905660191,,No,No
CUST01069,2022-12-05,10,Female,Very High,UK,Paris,4,20.04108033,151.65745,Toys,Beauty,0.1049284008,0.1952871371,Medium,1,2.214127844,0.1915242839,0.2341414508,0.3176403218,Yes,,Yes
CUST01070,2022-10-17,14,Female,High,UK,London,17,206.6902609,3491.010885,Toys,Home Goods,0.09472540318,0.3024084464,Never,2,8.015018197,0.04710137379,0.1870866697,0.3894446695,Yes,No,No
CUST01071,2022-02-17,15,,Very High,France,New York,5,20.15605125,107.2159184,nan,Electronics,0.2674377222,0.2448628826,,3,9.472195926,0.03868745423,0.08088684043,0.1164290727,Yes,No,Yes
CUST01072,2019-12-11,32,Female,Low,,London,9,31.75742649,522.9490755,nan,Beauty,0.4023524305,0.2381881638,Low,1,9.569012668,0.2258361305,0.2139024931,0.4157505123,Yes,No,No
CUST01073,2021-05-08,14,Other,,Germany,Other,5,21.18375273,108.4948243,Clothing,Sports,0.1785812066,,,1,9.143811548,0.3969662018,0.2681562253,0.3048349382,Yes,Yes,Yes
CUST01074,2021-01-17,55,Prefer not to say,Medium,Canada,Tokyo,2,137.3137101,287.6639004,nan,Beauty,0.1601702159,0.4127617234,Medium,0,6.100073568,0.1112501552,0.2633693034,0.183018631,Yes,No,No
CUST01075,2021-07-15,41,Prefer not to say,Low,USA,Other,4,59.33769671,177.1620765,Sports,Clothing,0.1924969833,0.2315083026,Never,1,4.636164252,0.2178664243,0.271663965,0.157266639,Yes,No,No
CUST01076,2019-05-04,43,Prefer not to say,nan,USA,Other,7,77.40595369,448.0601723,Beauty,,0.22553963,0.2287219729,High,1,8.112338187,,0.4538980378,0.3971822376,Yes,No,No
CUST01077,2022-04-11,11,Other,Medium,,Paris,12,11.19224039,133.3389762,Toys,Electronics,0.4118022251,0.5456368167,Medium,4,8.58540165,0.0680515624,0.3111576338,0.3051208441,Yes,Yes,No
CUST01078,2018-02-16,54,Other,Medium,USA,Sydney,7,125.7564225,,nan,Books,0.04110429989,0.4260535309,nan,1,8.953450669,0.3537082396,0.5156275727,0.290521893,Yes,No,Yes
CUST01079,2020-02-17,44,Male,nan,USA,Sydney,8,69.23237727,554.9965351,Sports,nan,0.315355223,0.1729151985,Medium,0,9.563946213,0.2235178166,0.05929192501,0.3763202469,Yes,Yes,No
